ID,precipitacao,uso_solo,radiacao,temperatura,umidade_ar,vento,vazao_Q95,ano
1025,0.43336484,Floresta,1567.2522,23.686051,62.026237,3.6652061,0.64760292,2012
1026,0.41828379,Agropecuaria,1558.9026,23.328762,62.908843,3.8051974,0.54313079,2012
1027,0.41615023,Floresta,1559.5352,23.438167,62.819991,3.7479389,0.36364448,2012
1028,0.43855621,Floresta,1558.6519,23.746276,62.74667,3.5679953,0.22978704,2012
1029,0.48494807,Floresta,1551.3213,23.958521,63.187199,3.3925974,0.25154698,2012
1030,0.51550583,Agropecuaria,1540.2465,24.03407,63.988205,3.2603162,0.19151165,2012
1073,0.43938597,Agropecuaria,1333.5635,27.610884,49.255884,2.795262,6.2709098,2012
1074,0.4320843,Agropecuaria,1377.333,27.466177,49.942711,2.8242055,5.8679456,2012
1075,0.42512363,Agropecuaria,1423.0218,27.314528,50.658158,2.8570444,5.4642616,2012
1076,0.41821479,Agropecuaria,1463.5803,27.17585,51.305016,2.8913937,5.0582833,2012
1077,0.41106681,Floresta,1496.5678,27.058007,51.848394,2.9252613,4.6513698,2012
1078,0.4034465,Floresta,1522.1247,26.961799,52.289417,2.9575254,4.246829,2012
1079,0.39503631,Floresta,1541.423,26.885267,52.643991,2.9878769,3.8483728,2012
1080,0.38507048,Agropecuaria,1555.8979,26.825885,52.932568,3.0167346,3.4578831,2012
1081,0.37212136,Floresta,1566.9816,26.781422,53.175556,3.0454787,3.073245,2012
1082,0.35625566,Floresta,1576.0895,26.75054,53.388244,3.0771128,2.6930139,2012
1083,0.34534736,Floresta,1584.698,26.733693,53.57334,3.1171175,2.3547441,2012
1084,0.33867759,Floresta,1594.404,26.734198,53.714352,3.1740766,2.2308792,2012
1085,0.31746406,Floresta,1606.9229,26.758897,53.773944,3.2598263,2.5601978,2012
1086,0.24321883,Floresta,1623.9536,26.817668,53.698898,3.3884853,3.2432986,2012
1087,0.2744074,Floresta,1646.5217,26.919359,53.438232,3.5708037,3.8999342,2012
1088,0.3470006,Area_nao_vegetada,1672.7475,27.057104,53.001278,3.7937267,4.1959378,2012
1089,0.37182989,Floresta,1693.8393,27.179,52.5764,3.9806063,4.0555822,2012
1090,0.38009126,Floresta,1696.2234,27.192913,52.527321,4.0016506,3.6320288,2012
1091,0.38532035,Agropecuaria,1678.6549,27.077401,52.965964,3.8291087,3.1086369,2012
1092,0.39148304,Floresta,1656.5492,26.929507,53.538897,3.5948334,2.591261,2012
1093,0.39753317,Floresta,1642.6065,26.844808,53.886703,3.4190493,2.1045761,2012
1094,0.40363501,Floresta,1639.8868,26.860651,53.885543,3.337732,1.6324678,2012
1095,0.40775308,Floresta,1646.3106,26.973803,53.57782,3.3412988,1.1661641,2012
1096,0.40705189,Floresta,1656.2381,27.128327,53.160624,3.3913167,0.74980149,2012
1097,0.40434501,Formacao_natural,1660.5227,27.189958,52.980523,3.4143181,0.53891846,2012
1098,0.40498949,Floresta,1654.027,27.052088,53.213974,3.3538217,0.60392521,2012
1099,0.40316857,Floresta,1642.5248,26.785882,53.60082,3.2433488,0.61784299,2012
1100,0.37879196,Floresta,1633.4896,26.517103,53.819254,3.1459356,0.3683491,2012
1101,0.35287692,Floresta,1629.8419,26.292143,53.698049,3.0865209,0.091616066,2012
1102,0.39451348,Agropecuaria,1633.096,26.111268,53.056044,3.0644001,0.26824284,2012
1103,0.41790808,Floresta,1645.5155,25.979671,51.626556,3.0731375,0.5374064,2012
1104,0.42512326,Floresta,1667.9108,25.921337,49.289857,3.1024331,0.64866742,2012
1105,0.42644893,Floresta,1691.8825,25.943732,46.838116,3.13089,0.63588441,2012
1106,0.426182,Agropecuaria,1695.9001,25.949391,46.430623,3.1358729,0.55465317,2012
1107,0.42928125,Floresta,1670.1202,25.775301,49.16941,3.134023,0.49597026,2012
1108,0.44455391,Floresta,1632.3272,25.392377,53.348348,3.1712419,0.54002578,2012
1109,0.4780808,Floresta,1599.4503,24.867553,57.212075,3.2748009,0.63065645,2012
1110,0.51934742,Agropecuaria,1575.7995,24.249174,60.225109,3.4519692,0.67692641,2012
1111,0.50823243,Agropecuaria,1561.7156,23.630919,62.23531,3.6755108,0.6375926,2012
1112,0.4681229,Floresta,1557.2997,23.282213,63.014904,3.8229711,0.49023579,2012
1113,0.44925106,Agropecuaria,1556.3109,23.389113,62.979023,3.7603652,0.23161831,2012
1114,0.45137872,Agropecuaria,1549.9506,23.668901,63.20479,3.5621514,0.016607818,2012
1115,0.46511969,Area_nao_vegetada,1538.1929,23.823034,64.079677,3.3688233,0.12884425,2012
1158,0.44721977,Floresta,1385.7064,27.482104,49.870001,2.7898359,6.9204838,2012
1159,0.43596654,Agropecuaria,1403.9269,27.404367,50.216956,2.8178,6.4731649,2012
1160,0.42663987,Floresta,1431.8977,27.303173,50.680982,2.8487277,6.0340082,2012
1161,0.41830323,Floresta,1462.8425,27.195031,51.180222,2.8816251,5.5997829,2012
1162,0.41005635,Agropecuaria,1491.7771,27.092354,51.655709,2.9145621,5.169717,2012
1163,0.40138746,Agropecuaria,1516.1635,27.0012,52.081125,2.9457959,4.7456236,2012
1164,0.39219754,Agropecuaria,1535.3481,26.923071,52.452933,2.974447,4.3318278,2012
1165,0.38267102,Floresta,1549.8049,26.857439,52.777677,3.0007141,3.9349965,2012
1166,0.37244567,Formacao_natural,1560.5669,26.803457,53.063832,3.0258412,3.5640217,2012
1167,0.35857353,Formacao_natural,1568.8807,26.760757,53.317885,3.0521061,3.230649,2012
1168,0.33369161,Floresta,1576.0455,26.729888,53.541553,3.0830398,2.9534931,2012
1169,0.31902069,Floresta,1583.3911,26.712859,53.728092,3.123895,2.7698101,2012
1170,0.33537456,Floresta,1592.3263,26.713837,53.858302,3.1822,2.7438509,2012
1171,0.31835691,Floresta,1604.3734,26.739687,53.898294,3.2680848,2.9194871,2012
1172,0.25206042,Floresta,1621.047,26.799501,53.802051,3.3934116,3.2285535,2012
1173,0.27689814,Agropecuaria,1643.1567,26.900498,53.528041,3.5661982,3.5015012,2012
1174,0.33697688,Agropecuaria,1668.6088,27.033878,53.095207,3.771902,3.5795545,2012
1175,0.35475956,Floresta,1688.8165,27.148945,52.689729,3.9401592,3.4111506,2012
1176,0.3677657,Corpo_dagua,1691.0968,27.161132,52.649149,3.9578912,3.0622852,2012
1177,0.36656844,Floresta,1674.3035,27.052582,53.072986,3.801477,2.6495734,2012
1178,0.36454485,Agropecuaria,1652.9922,26.915409,53.626509,3.5865537,2.2573997,2012
1179,0.36739181,Agropecuaria,1639.9889,26.845838,53.947375,3.4249286,1.8899538,2012
1180,0.37896395,Agropecuaria,1639.2565,26.889425,53.881418,3.3566533,1.4902832,2012
1181,0.39366557,Agropecuaria,1649.4692,27.052413,53.439251,3.3792042,0.9959845,2012
1182,0.40058925,Agropecuaria,1664.3108,27.273995,52.839025,3.45528,0.40454375,2012
1183,0.39836952,Formacao_natural,1670.9889,27.376642,52.572831,3.4958988,0.049996945,2012
1184,0.40405609,Agropecuaria,1661.5348,27.214129,52.939667,3.4286978,0.34856259,2012
1185,0.40069113,Agropecuaria,1644.6113,26.888138,53.56454,3.2981708,0.56217368,2012
1186,0.36747461,Floresta,1631.2421,26.565009,53.969457,3.1813643,0.35341279,2012
1187,0.33101266,Agropecuaria,1625.3314,26.303828,53.934942,3.1065527,0.078938893,2012
1188,0.38540445,Floresta,1627.9999,26.105049,53.305552,3.0727836,0.26097693,2012
1189,0.41168457,Agropecuaria,1640.6637,25.969286,51.87837,3.0732209,0.53537573,2012
1190,0.41883702,Floresta,1663.1986,25.911638,49.610496,3.0977224,0.65120527,2012
1191,0.4213535,Floresta,1686.6893,25.928928,47.308234,3.1253031,0.6747001,2012
1192,0.42639915,Agropecuaria,1690.2157,25.925451,46.969692,3.1311106,0.668199,2012
1193,0.43850693,Agropecuaria,1664.2433,25.756045,49.579127,3.1250406,0.66477688,2012
1194,0.46485427,Floresta,1625.7859,25.398678,53.568502,3.1491246,0.68384203,2012
1195,0.53010571,Floresta,1592.3242,24.922405,57.260143,3.2302106,0.70960103,2012
1196,0.66561984,Floresta,1569.5895,24.391398,60.070212,3.3698294,0.7072428,2012
1197,0.62023676,Floresta,1557.7279,23.900857,61.872874,3.5358037,0.64970262,2012
1198,0.512749,Floresta,1553.2739,23.6208,62.706064,3.6390022,0.5139068,2012
1199,0.47398442,Agropecuaria,1548.0282,23.626637,63.113966,3.5950911,0.29463166,2012
1200,0.4642066,Agropecuaria,1536.6522,23.726446,63.91386,3.4438503,0.12039057,2012
1242,0.48487442,Formacao_natural,1454.0593,27.357156,50.496409,2.7501995,8.1415853,2012
1243,0.47632478,Floresta,1445.2128,27.335661,50.552936,2.7812235,7.6281343,2012
1244,0.4500389,Floresta,1447.4445,27.296228,50.702976,2.8122543,7.1338647,2012
1245,0.43236979,Agropecuaria,1459.7981,27.237966,50.949018,2.8447823,6.6542779,2012
1246,0.42065715,Floresta,1479.0465,27.166751,51.261643,2.8790358,6.1854793,2012
1247,0.41091336,Floresta,1501.0583,27.091005,51.601008,2.913811,5.7247519,2012
1248,0.40109483,Agropecuaria,1522.1996,27.017394,51.93761,2.9470565,5.2710108,2012
1249,0.39020404,Floresta,1540.0795,26.949174,52.259399,2.9768483,4.8252225,2012
1250,0.37815356,Floresta,1553.6834,26.887024,52.56658,3.0022814,4.3909579,2012
1251,0.36627286,Formacao_natural,1563.1636,26.830804,52.862454,3.0239288,3.9753244,2012
1252,0.35669934,Floresta,1569.4605,26.780862,53.147121,3.0437793,3.5905568,2012
1253,0.3479668,Floresta,1573.8867,26.738477,53.41574,3.0648941,3.2561885,2012
1254,0.33235656,Floresta,1577.8144,26.705839,53.658928,3.0911702,3.0001363,2012
1255,0.3230951,Floresta,1582.5395,26.686082,53.862425,3.1274161,2.854035,2012
1256,0.33429797,Floresta,1589.2825,26.68354,54.005493,3.1796147,2.837797,2012
1257,0.33176112,Floresta,1599.2025,26.703889,54.059866,3.2549142,2.9363215,2012
1258,0.32231235,Formacao_natural,1613.237,26.753218,53.993197,3.3602655,3.084193,2012
1259,0.32594343,Formacao_natural,1631.4299,26.83389,53.785487,3.4971056,3.1795525,2012
1260,0.33506136,Agropecuaria,1651.3207,26.933904,53.472426,3.6482202,3.1283868,2012
1261,0.32619629,Floresta,1666.2254,27.013542,53.204115,3.7619547,2.8932694,2012
1262,0.33254265,Agropecuaria,1668.078,27.01919,53.201168,3.7706326,2.5204019,2012
1263,0.33528615,Agropecuaria,1656.7165,26.943802,53.5152,3.6642896,2.1294219,2012
1264,0.32971115,Agropecuaria,1641.8041,26.84922,53.922095,3.5136378,1.8367998,2012
1265,0.31125287,Agropecuaria,1632.9557,26.80769,54.14826,3.3955042,1.6340432,2012
1266,0.33823676,Agropecuaria,1634.2781,26.861674,54.042748,3.3466435,1.3912287,2012
1267,0.37586594,Area_nao_vegetada,1645.2028,27.018218,53.597548,3.3703496,0.99807562,2012
1268,0.3945611,Agropecuaria,1659.7952,27.218252,53.018142,3.435534,0.47561763,2012
1269,0.39930078,Formacao_natural,1666.0932,27.304862,52.767894,3.4675791,0.17217579,2012
1270,0.40352226,Formacao_natural,1656.8937,27.156786,53.131332,3.4083673,0.41123921,2012
1271,0.40351842,Agropecuaria,1639.8447,26.855999,53.785023,3.2918434,0.6351308,2012
1272,0.39380279,Floresta,1625.4968,26.546046,54.266923,3.1815849,0.56980777,2012
1273,0.38765965,Agropecuaria,1618.226,26.288926,54.343529,3.105558,0.44859537,2012
1274,0.40007005,Floresta,1619.0197,26.092189,53.897857,3.0660767,0.50028251,2012
1275,0.40855887,Agropecuaria,1628.1136,25.954972,52.846529,3.0579952,0.59103269,2012
1276,0.40736705,Floresta,1643.8178,25.879688,51.292579,3.0722292,0.60736689,2012
1277,0.4039514,Agropecuaria,1658.4521,25.850844,49.903888,3.0920622,0.62015689,2012
1278,0.41061992,Agropecuaria,1658.5183,25.800443,49.909608,3.0991183,0.66607204,2012
1279,0.4322537,Agropecuaria,1638.3515,25.640627,51.854409,3.0968521,0.71185063,2012
1280,0.4661561,Floresta,1607.9538,25.352286,54.850421,3.1116608,0.73787872,2012
1281,0.5278417,Agropecuaria,1579.6317,24.979089,57.780038,3.163363,0.74025257,2012
1282,0.62702671,Agropecuaria,1558.9859,24.578093,60.115006,3.2504254,0.71585753,2012
1283,0.60014166,Floresta,1546.3315,24.219876,61.742066,3.3461612,0.66287542,2012
1284,0.52074287,Agropecuaria,1538.1026,23.982638,62.806895,3.3996591,0.57675062,2012
1285,0.48646509,Agropecuaria,1528.526,23.872201,63.758548,3.3707681,0.46225116,2012
1286,0.47479571,Floresta,1515.3459,23.768673,65.142641,3.276705,0.37995491,2012
1287,0.47229812,Agropecuaria,1502.6499,23.532696,67.193944,3.171496,0.39941706,2012
1327,0.46130099,Formacao_natural,1508.6768,27.235949,51.042776,2.7324087,8.9511606,2012
1328,0.4930142,Floresta,1496.3707,27.212488,51.104283,2.7675438,8.3865837,2012
1329,0.48089542,Formacao_natural,1491.2952,27.185357,51.187867,2.8025965,7.8446701,2012
1330,0.44600825,Floresta,1494.2458,27.150425,51.312781,2.8388424,7.3222768,2012
1331,0.4258376,Agropecuaria,1504.5758,27.107318,51.480266,2.8770012,6.8159233,2012
1332,0.41341401,Agropecuaria,1520.2169,27.058915,51.676985,2.9166433,6.3220977,2012
1333,0.4029136,Floresta,1538.1908,27.009045,51.88693,2.9559145,5.8375301,2012
1334,0.39148977,Floresta,1555.3453,26.960051,52.103208,2.9919098,5.3594593,2012
1335,0.3773397,Floresta,1569.1001,26.911908,52.331237,3.0217546,4.8859727,2012
1336,0.35929747,Formacao_natural,1578.0638,26.863336,52.581636,3.0440024,4.4166046,2012
1337,0.33942736,Floresta,1582.304,26.813786,52.859137,3.0595496,3.9536549,2012
1338,0.32773483,Floresta,1583.0829,26.764676,53.156453,3.0714633,3.5053063,2012
1339,0.33008044,Floresta,1582.2119,26.719193,53.456375,3.0839935,3.0923133,2012
1340,0.33373255,Floresta,1581.4454,26.681346,53.737595,3.1016318,2.7577616,2012
1341,0.33372696,Floresta,1582.1887,26.655285,53.978546,3.1287515,2.5652455,2012
1342,0.32784422,Formacao_natural,1585.4807,26.645136,54.157891,3.1696427,2.5542876,2012
1343,0.32746113,Formacao_natural,1592.0382,26.654865,54.254318,3.2283018,2.6784165,2012
1344,0.33679003,Corpo_dagua,1602.14,26.687223,54.250133,3.3070214,2.8235199,2012
1345,0.33820362,Formacao_natural,1615.1568,26.740524,54.144224,3.4025039,2.8776073,2012
1346,0.32930021,Floresta,1628.73,26.802786,53.977243,3.4991763,2.7623361,2012
1347,0.28545262,Floresta,1638.4879,26.84822,53.850358,3.5656478,2.4430366,2012
1348,0.15518328,Agropecuaria,1640.2956,26.849539,53.881169,3.569446,1.9566974,2012
1349,0.25831139,Agropecuaria,1634.4992,26.806269,54.087701,3.508726,1.4667118,2012
1350,0.29891975,Agropecuaria,1626.4436,26.753152,54.344257,3.4195731,1.2265173,2012
1351,0.25063745,Agropecuaria,1622.0327,26.73441,54.481045,3.3455761,1.264074,2012
1352,0.30419073,Corpo_dagua,1624.355,26.778964,54.388303,3.3127054,1.2934833,2012
1353,0.36018879,Agropecuaria,1632.9527,26.887097,54.06601,3.3244552,1.1319528,2012
1354,0.38551382,Area_nao_vegetada,1643.1783,27.010687,53.677309,3.3587006,0.84839677,2012
1355,0.39686443,Agropecuaria,1647.0875,27.050558,53.532117,3.3696974,0.67483557,2012
1356,0.40250001,Agropecuaria,1640.3182,26.937376,53.810754,3.3244861,0.73167965,2012
1357,0.40517948,Formacao_natural,1627.299,26.712513,54.329912,3.2392655,0.816448,2012
1358,0.40526246,Agropecuaria,1615.201,26.463771,54.772312,3.1518883,0.79233747,2012
1359,0.40568192,Agropecuaria,1607.9708,26.24306,54.936533,3.0850874,0.72341663,2012
1360,0.40702447,Floresta,1606.696,26.065387,54.735685,3.044758,0.66718616,2012
1361,0.40218143,Floresta,1611.0013,25.931947,54.166771,3.0288689,0.56264049,2012
1362,0.38612501,Floresta,1618.6784,25.838611,53.386674,3.0308318,0.41286961,2012
1363,0.36111842,Agropecuaria,1624.4113,25.767887,52.837755,3.0393622,0.40834672,2012
1364,0.36273914,Agropecuaria,1621.1546,25.679752,53.130004,3.0432575,0.55739804,2012
1365,0.4108868,Agropecuaria,1606.1555,25.529849,54.505855,3.0428165,0.68469783,2012
1366,0.45401242,Floresta,1583.9503,25.304624,56.567101,3.0510488,0.73429028,2012
1367,0.49339647,Floresta,1561.2811,25.024772,58.719753,3.0792727,0.72357501,2012
1368,0.52602377,Agropecuaria,1542.1798,24.726189,60.600639,3.1256536,0.68012764,2012
1369,0.52510912,Floresta,1527.2648,24.448626,62.120931,3.17315,0.6323816,2012
1370,0.50370539,Agropecuaria,1514.5606,24.219003,63.410722,3.1957851,0.59388812,2012
1371,0.48888199,Agropecuaria,1501.5198,24.015788,64.78145,3.1766873,0.55686132,2012
1372,0.48238729,Floresta,1488.725,23.751325,66.608779,3.1253142,0.5240909,2012
1373,0.48049409,Floresta,1481.6745,23.314115,69.149447,3.0711333,0.50828593,2012
1374,0.48064525,Agropecuaria,1486.595,22.669048,72.299274,3.0412191,0.50489434,2012
1412,0.42475082,Floresta,1550.4688,27.151252,51.398784,2.7150988,9.8060556,2012
1413,0.43928172,Floresta,1536.9954,27.119031,51.500234,2.7510858,9.1911731,2012
1414,0.4539142,Floresta,1528.4763,27.090653,51.585039,2.788054,8.6007085,2012
1415,0.44818425,Formacao_natural,1526.1818,27.063238,51.667366,2.8271269,8.0331585,2012
1416,0.42955528,Floresta,1530.7211,27.03517,51.754464,2.8692915,7.4863361,2012
1417,0.41520766,Floresta,1541.742,27.006726,51.844606,2.9149142,6.9573453,2012
1418,0.40486257,Floresta,1557.7496,26.979434,51.931345,2.963044,6.4425021,2012
1419,0.39467182,Formacao_natural,1576.0911,26.954245,52.013544,3.0107975,5.9372166,2012
1420,0.38196113,Floresta,1593.2319,26.929602,52.105313,3.0534141,5.435854,2012
1421,0.36398582,Floresta,1605.5801,26.901134,52.236327,3.0856748,4.9315776,2012
1422,0.33543057,Floresta,1610.8422,26.864055,52.436941,3.1045561,4.416213,2012
1423,0.29029106,Formacao_natural,1609.1006,26.816812,52.716996,3.111347,3.8806052,2012
1424,0.25668398,Area_nao_vegetada,1602.5998,26.762683,53.057429,3.1112358,3.3177059,2012
1425,0.28678685,Floresta,1594.409,26.708081,53.421142,3.1108126,2.7357928,2012
1426,0.3162399,Floresta,1587.1454,26.659717,53.769884,3.1158115,2.1958986,2012
1427,0.32465333,Floresta,1582.4843,26.622952,54.073599,3.1303569,1.8566535,2012
1428,0.32660781,Agropecuaria,1581.2662,26.601541,54.311199,3.1571737,1.8800331,2012
1429,0.32974153,Formacao_natural,1583.7304,26.597744,54.46872,3.1976802,2.1782387,2012
1430,0.33841154,Agropecuaria,1589.579,26.611777,54.54048,3.2511684,2.4793932,2012
1431,0.33972425,Agropecuaria,1597.7986,26.640064,54.536094,3.3127553,2.6023988,2012
1432,0.3293025,Floresta,1606.4162,26.672982,54.491073,3.3709977,2.4795127,2012
1433,0.29837389,Floresta,1612.7494,26.695385,54.467521,3.4087128,2.0833868,2012
1434,0.25379656,Area_nao_vegetada,1614.7545,26.694367,54.524489,3.4114505,1.429321,2012
1435,0.26875113,Agropecuaria,1612.7557,26.671154,54.667079,3.3797082,0.71094944,2012
1436,0.2782308,Agropecuaria,1609.4848,26.643767,54.82995,3.3308456,0.43451355,2012
1437,0.29388553,Agropecuaria,1608.1489,26.635843,54.920038,3.2872859,0.77649421,2012
1438,0.32044758,Agropecuaria,1610.5477,26.662546,54.874663,3.2641117,1.1535001,2012
1439,0.35425233,Agropecuaria,1616.1837,26.719588,54.703969,3.2632702,1.2467486,2012
1440,0.37730383,Corpo_dagua,1622.0317,26.774908,54.516381,3.271662,1.1585716,2012
1441,0.39058575,Corpo_dagua,1623.7583,26.776292,54.483443,3.2659454,1.0632303,2012
1442,0.39784591,Corpo_dagua,1619.18,26.69018,54.700437,3.230179,1.0357685,2012
1443,0.40214264,Agropecuaria,1610.3994,26.533239,55.083801,3.1703175,1.0258533,2012
1444,0.40554064,Floresta,1601.4099,26.34994,55.457036,3.1050655,0.97738675,2012
1445,0.40841192,Floresta,1595.02,26.175084,55.681967,3.0494311,0.88520142,2012
1446,0.4076294,Floresta,1592.2145,26.024242,55.699319,3.0099372,0.73279552,2012
1447,0.39459099,Floresta,1592.5576,25.900551,55.532096,2.986995,0.45608338,2012
1448,0.36259177,Agropecuaria,1594.2359,25.799435,55.311083,2.9769523,0.11511224,2012
1449,0.31894624,Agropecuaria,1594.0284,25.70769,55.290547,2.9732684,0.11514105,2012
1450,0.29846511,Agropecuaria,1588.4451,25.603407,55.753383,2.9698076,0.42484433,2012
1451,0.39440202,Floresta,1576.1134,25.464862,56.802614,2.9660889,0.64346327,2012
1452,0.44665597,Floresta,1558.8048,25.28349,58.270834,2.9679142,0.70540597,2012
1453,0.47627888,Floresta,1539.6512,25.067015,59.87708,2.9807845,0.66380821,2012
1454,0.49093117,Floresta,1520.9281,24.83263,61.420317,3.0032081,0.57442789,2012
1455,0.4918256,Floresta,1503.29,24.597462,62.848279,3.0256066,0.50811005,2012
1456,0.48837983,Agropecuaria,1486.2574,24.364911,64.24965,3.0353961,0.51373636,2012
1457,0.48771197,Agropecuaria,1469.8848,24.106464,65.823638,3.0263808,0.5474425,2012
1458,0.48849071,Agropecuaria,1457.4394,23.750494,67.831013,3.0060341,0.54767032,2012
1459,0.48944043,Formacao_natural,1457.0358,23.192074,70.536625,2.9937054,0.49411064,2012
1497,0.3974065,Agropecuaria,1585.4129,27.091579,51.63376,2.7041394,10.706354,2012
1498,0.40381196,Floresta,1570.6681,27.050333,51.775948,2.7367287,10.041166,2012
1499,0.41381969,Floresta,1559.4402,27.015156,51.888043,2.771708,9.4005038,2012
